"year","month","date","shipname","category","commodity","species","landings","catches","value","price"
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",250,250,10000,40
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",1400,1400,14000,10
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",1743,1743,42075,24
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",4500,4500,67500,15
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",6000,6000,90000,15
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",6300,6300,63000,10
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",10300,10300,123600,12
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete desv. fco.","Katsuwonus pelamis",320,352,1600,5
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",37,37,480,13
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",60,60,2100,35
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",80,80,400,5
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",90,90,360,4
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",100,100,800,8
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",100,100,1000,10
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",150,150,1500,10
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",185,185,1850,10
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",200,200,1000,5
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",250,250,1250,5
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",265,265,2650,10
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",268,268,1072,4
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",300,300,900,3
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",300,300,1200,4
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",310,310,2480,8
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",340,340,2600,8
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",385,385,11550,30
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",400,400,4000,10
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",465,465,1395,3
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",500,500,3000,6
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",600,600,2400,4
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",700,700,3500,5
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",790,790,4700,6
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1400,1400,21000,15
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3234,3234,34180,11
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3448,3448,17240,5
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",5300,5300,53000,10
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",450,450,2250,5
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",500,500,2000,4
2011,9,2011-09-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",6000,6000,24000,4
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito desv. fco.","Euthynnus alletteratus",300,330,1800,6
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",22,22,264,12
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",60,60,600,10
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",73,73,511,7
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",100,100,3000,30
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",132,132,1320,10
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",412,412,2662,6
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",425,425,2550,6
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",517,517,1551,3
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",800,800,32000,40
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",7655,7655,29041,4
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",8359,8359,25077,3
2011,9,2011-09-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",15635,15635,78175,5
2011,9,2011-09-01,"FRANZ","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",658368,658368,5266944,8
2011,9,2011-09-01,"FRANZ","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",92214,92214,737712,8
2011,9,2011-09-01,"FRANZ","Bonito","Bonito ent. fco.","Euthynnus alletteratus",364634,364634,2917072,8
2011,9,2011-09-01,"LAVICTORIA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",110000,110000,1320000,12
2011,9,2011-09-01,"LUCINAELENA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",160,176,3200,20
2011,9,2011-09-01,"LUCINAELENA","Bonito","Bonito desv. fco.","Euthynnus alletteratus",200,220,2400,12
2011,9,2011-09-01,"MARIAANTONIETA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",441265,441265,4412650,10
2011,9,2011-09-01,"MARIAANTONIETA","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",148081,148081,1480810,10
2011,9,2011-09-01,"MARIAANTONIETA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",227952,227952,1823616,8
2011,9,2011-09-01,"MARIAANTONIETA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",41223,41223,329784,8
2011,9,2011-09-01,"MARIALUISA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",351050,351050,3510500,10
2011,9,2011-09-01,"MARIALUISA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",494402,494402,3955216,8
2011,9,2011-09-01,"MARIAROSANA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",72000,72000,720000,10
2011,9,2011-09-01,"MARIAVERONICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",175000,175000,1750000,10
2011,9,2011-09-01,"MAZATUN","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",660403,660403,5283224,8
2011,9,2011-09-01,"MAZATUN","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",55581,55581,444648,8
2011,9,2011-09-01,"MAZCU1","Bonito","Bonito ent. fco.","Euthynnus alletteratus",122458,122458,1224580,10
2011,9,2011-09-01,"MEMO2","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",127,139.7,1143,9
2011,9,2011-09-01,"MOLLYN","Bonito","Bonito ent. fco.","Euthynnus alletteratus",7117,7117,56936,8
2011,9,2011-09-01,"NAIR3","Bonito","Bonito ent. fco.","Euthynnus alletteratus",106406,106406,1064060,10
2011,9,2011-09-01,"SANJOSE","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",115000,115000,1380000,12
2011,9,2011-09-01,"SANRAFAEL","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",70000,70000,840000,12
2011,9,2011-09-01,"SANRAFAEL","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",50000,50000,4e+05,8
2011,9,2011-09-01,"SANURIEL","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",65000,65000,780000,12
2011,9,2011-09-01,"SANURIEL","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",34000,34000,272000,8
2011,9,2011-09-01,"VICTORIAEUGENIA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",80,88,1920,24
2011,9,2011-09-01,"VIZCAINO","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",105000,105000,1260000,12
2011,9,2011-09-01,"VIZCAINO","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",85000,85000,510000,6
2011,9,2011-09-01,"WESTERLY","Bonito","Bonito ent. fco.","Euthynnus alletteratus",3585,3585,25095,7
2011,10,2011-10-01,"ALTAIR","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",104,114.4,936,9
2011,10,2011-10-01,"ASDEOROS","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",360,396,15960,44
2011,10,2011-10-01,"ATUN7","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",469982,469982,4699820,10
2011,10,2011-10-01,"ATUN7","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",14049,14049,112392,8
2011,10,2011-10-01,"AZTECA8","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",129449,129449,1035592,8
2011,10,2011-10-01,"AZTECA8","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1945,1945,15560,8
2011,10,2011-10-01,"AZTECA8","Bonito","Bonito ent. fco.","Euthynnus alletteratus",646165,646165,5169320,8
2011,10,2011-10-01,"BUENAVENTURA2","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",154603,154603,1546030,10
2011,10,2011-10-01,"BUENAVENTURA2","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",34379,34379,275032,8
2011,10,2011-10-01,"BUENAVENTURA2","Bonito","Bonito ent. fco.","Euthynnus alletteratus",403178,403178,3225424,8
2011,10,2011-10-01,"CARTADEDECES","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",308906,308906,2471248,8
2011,10,2011-10-01,"CONSTANZA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",326242,326242,3262420,10
2011,10,2011-10-01,"CONSTANZA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",591586,591586,4732688,8
2011,10,2011-10-01,"CORSARIO","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",95,104.5,855,9
2011,10,2011-10-01,"DAMASTA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",320,352,7920,25
2011,10,2011-10-01,"ELGLADIADOR","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",200,200,2000,10
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",60,60,1200,20
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",310,310,5270,17
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",1957,1957,11742,6
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",360,396,3960,11
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",634,697.4,5706,9
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",641,705.1,7692,12
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",210,210,3780,18
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",300,300,5100,17
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun desv. fco.","Thunnus spp",87,95.7,1044,12
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",128,128,2304,18
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",200,200,5000,25
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",240,240,6000,25
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",500,500,10000,20
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",500,500,12500,25
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",1250,1250,12500,10
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",1800,1800,27000,15
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",2500,2500,37500,15
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",3100,3100,46500,15
2011,10,2011-10-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",10200,10200,122400,12
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete desv. fco.","Katsuwonus pelamis",250,275,1000,4
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",56,56,1120,20
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",75,75,2250,30
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",90,90,400,4
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",90,90,720,8
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",90,90,900,10
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",100,100,500,5
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",120,120,600,5
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",131,131,1310,10
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",140,140,4900,35
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",205,205,820,4
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",210,210,1050,5
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",250,250,1250,5
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",300,300,1200,4
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",300,300,2400,8
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",300,300,6000,20
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",380,380,3040,8
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",415,415,1605,4
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",520,520,2960,6
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",600,600,3000,5
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",600,600,3000,5
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",960,960,6660,7
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1500,1500,7500,5
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1800,1800,9000,5
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1850,1850,14800,8
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1900,1900,28500,15
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",2100,2100,19500,9
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3663,3663,29335,8
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3700,3700,18500,5
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3910,3910,19550,5
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",6527,6527,59840,9
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",6667,6667,53336,8
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",10000,10000,2e+05,20
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",10800,10800,108000,10
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",11830,11830,23660,2
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",900,900,3600,4
2011,10,2011-10-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",2500,2500,10000,4
2011,10,2011-10-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",30,30,300,10
2011,10,2011-10-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",41,41,438,11
2011,10,2011-10-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",193,193,1930,10
2011,10,2011-10-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",205,205,820,4
2011,10,2011-10-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",500,500,5000,10
2011,10,2011-10-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",841,841,2523,3
2011,10,2011-10-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",14724,14724,73620,5
2011,10,2011-10-01,"FRANZ","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",86017,86017,688136,8
2011,10,2011-10-01,"FRANZ","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",2145,2145,17160,8
2011,10,2011-10-01,"FRANZ","Bonito","Bonito ent. fco.","Euthynnus alletteratus",387404,387404,3099232,8
2011,10,2011-10-01,"GABIERO","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",68051,68051,544408,8
2011,10,2011-10-01,"HANNA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",457335,457335,3658680,8
2011,10,2011-10-01,"HANNA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",96718,96718,773744,8
2011,10,2011-10-01,"HANNA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",618594,618594,4948752,8
2011,10,2011-10-01,"JAGUAR","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",177071,177071,1416568,8
2011,10,2011-10-01,"JAGUAR","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",17553,17553,105318,6
2011,10,2011-10-01,"MARIAANTONIETA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",224948,224948,3374220,15
2011,10,2011-10-01,"MARIAANTONIETA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",145803,145803,729015,5
2011,10,2011-10-01,"MARIAANTONIETA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",191803,191803,959015,5
2011,10,2011-10-01,"MARIAANTONIETA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",337518,337518,1687590,5
2011,10,2011-10-01,"MARIABEATRIZ","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",132822,132822,1726686,13
2011,10,2011-10-01,"MARIABEATRIZ","Bonito","Bonito ent. fco.","Euthynnus alletteratus",325081,325081,3250810,10
2011,10,2011-10-01,"MARIAFERNANDA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",300020,300020,3000200,10
2011,10,2011-10-01,"MARIAFERNANDA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",25008,25008,200064,8
2011,10,2011-10-01,"MAZCU1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",132708,132708,1327080,10
2011,10,2011-10-01,"MAZPESCA2","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",615694,615694,4925552,8
2011,10,2011-10-01,"MAZPESCA2","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",9510,9510,76080,8
2011,10,2011-10-01,"MEMO2","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",115,126.5,1035,9
2011,10,2011-10-01,"NAIR3","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1387,1387,13870,10
2011,10,2011-10-01,"NAIR3","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",101210,101210,303630,3
2011,10,2011-10-01,"NAIR3","Bonito","Bonito ent. fco.","Euthynnus alletteratus",22594,22594,180752,8
2011,10,2011-10-01,"ORUS","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",200,220,2200,11
2011,10,2011-10-01,"PROPEMEXG2G","Atun","Atun desv. fco.","Thunnus spp",100,110,900,9
2011,10,2011-10-01,"VICTORIAEUGENIA","Atun","Atun aleta amarilla desv, desc fco","Thunnus albacares",170,204,4420,26
2011,11,2011-11-01,"ALTAIR","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",130,143,1300,10
2011,11,2011-11-01,"ATUN7","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",26837,26837,187859,7
2011,11,2011-11-01,"AZTECA1","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",130966,130966,1047728,8
2011,11,2011-11-01,"AZTECA5","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",22014,22014,176112,8
2011,11,2011-11-01,"AZTECA8","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",183787,183787,1470296,8
2011,11,2011-11-01,"AZTECA8","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",582,582,4656,8
2011,11,2011-11-01,"AZTECA9","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",11313,11313,90504,8
2011,11,2011-11-01,"AZTECA9","Bonito","Bonito ent. fco.","Euthynnus alletteratus",337347,337347,2698776,8
2011,11,2011-11-01,"BUENAVENTURA1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",255478,255478,2554780,10
